chunk_id,feedback_id,project_id,user_id,chunk_index,chunk_text,token_count,embedding_status,source_type,created_at
CHNK00009057,FDBK00009057,PROJ000139,USR000773,1,Reduce loading times.,3,Pending,Customer Feedback,2025-02-08
CHNK00009058,FDBK00009058,PROJ000079,USR000261,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-05-03
CHNK00009059,FDBK00009059,PROJ000096,USR000608,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2024-07-28
CHNK00009060,FDBK00009060,PROJ000049,USR000411,1,Great collaboration features.,3,Pending,Customer Feedback,2026-02-06
CHNK00009061,FDBK00009061,PROJ000194,USR000660,1,Add dark mode support.,4,Pending,Customer Feedback,2025-03-04
CHNK00009062,FDBK00009062,PROJ000125,USR000625,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-08-15
CHNK00009063,FDBK00009063,PROJ000007,USR000540,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2025-12-04
CHNK00009064,FDBK00009064,PROJ000054,USR000730,1,Support response is too slow.,5,Pending,Customer Feedback,2024-11-06
CHNK00009065,FDBK00009065,PROJ000076,USR000310,1,How do permissions work?,4,Pending,Customer Feedback,2025-01-08
CHNK00009066,FDBK00009066,PROJ000044,USR000240,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-03-18
CHNK00009067,FDBK00009067,PROJ000014,USR000078,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-01-29
CHNK00009068,FDBK00009068,PROJ000192,USR000359,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-02-25
CHNK00009069,FDBK00009069,PROJ000089,USR000558,1,Reduce loading times.,3,Pending,Customer Feedback,2025-05-06
CHNK00009070,FDBK00009070,PROJ000014,USR000187,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-04-14
CHNK00009071,FDBK00009071,PROJ000157,USR000676,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-06-04
CHNK00009072,FDBK00009072,PROJ000219,USR000415,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-03-03
CHNK00009073,FDBK00009073,PROJ000083,USR000667,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-02-11
CHNK00009074,FDBK00009074,PROJ000129,USR000174,1,Is API access available?,4,Pending,Customer Feedback,2026-02-11
CHNK00009075,FDBK00009075,PROJ000029,USR000674,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-09-02
CHNK00009076,FDBK00009076,PROJ000045,USR000590,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-05-03
CHNK00009077,FDBK00009077,PROJ000095,USR000389,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-12-11
CHNK00009078,FDBK00009078,PROJ000162,USR000521,1,Is API access available?,4,Pending,Customer Feedback,2026-05-29
CHNK00009079,FDBK00009079,PROJ000229,USR000220,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-04-13
CHNK00009080,FDBK00009080,PROJ000036,USR000235,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-07-12
CHNK00009081,FDBK00009081,PROJ000108,USR000032,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2024-12-03
CHNK00009082,FDBK00009082,PROJ000201,USR000637,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-07-06
CHNK00009083,FDBK00009083,PROJ000117,USR000642,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2026-02-23
CHNK00009084,FDBK00009084,PROJ000094,USR000748,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-02-17
CHNK00009085,FDBK00009085,PROJ000180,USR000511,1,Great collaboration features.,3,Pending,Customer Feedback,2026-07-07
CHNK00009086,FDBK00009086,PROJ000127,USR000742,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-07-12
CHNK00009087,FDBK00009087,PROJ000245,USR000003,1,Is API access available?,4,Pending,Customer Feedback,2025-01-10
CHNK00009088,FDBK00009088,PROJ000088,USR000201,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-11-10
CHNK00009089,FDBK00009089,PROJ000206,USR000466,1,Great collaboration features.,3,Pending,Customer Feedback,2024-11-21
CHNK00009090,FDBK00009090,PROJ000215,USR000506,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2024-12-12
CHNK00009091,FDBK00009091,PROJ000081,USR000482,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-12-26
CHNK00009092,FDBK00009092,PROJ000244,USR000363,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-01-15
CHNK00009093,FDBK00009093,PROJ000211,USR000744,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-07-09
CHNK00009094,FDBK00009094,PROJ000181,USR000641,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-06-25
CHNK00009095,FDBK00009095,PROJ000035,USR000090,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-07-09
CHNK00009096,FDBK00009096,PROJ000190,USR000393,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-05-10
CHNK00009097,FDBK00009097,PROJ000179,USR000138,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-12-12
CHNK00009098,FDBK00009098,PROJ000168,USR000725,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-02-21
CHNK00009099,FDBK00009099,PROJ000113,USR000607,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-10-05
CHNK00009100,FDBK00009100,PROJ000134,USR000132,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-09-25
CHNK00009101,FDBK00009101,PROJ000155,USR000146,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-05-16
CHNK00009102,FDBK00009102,PROJ000088,USR000691,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-05-05
CHNK00009103,FDBK00009103,PROJ000214,USR000182,1,Improve application performance.,3,Pending,Customer Feedback,2026-04-23
CHNK00009104,FDBK00009104,PROJ000135,USR000111,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-04-22
CHNK00009105,FDBK00009105,PROJ000169,USR000607,1,Optimize search experience.,3,Pending,Customer Feedback,2025-07-25
CHNK00009106,FDBK00009106,PROJ000121,USR000107,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-12-11
CHNK00009107,FDBK00009107,PROJ000246,USR000433,1,Reduce loading times.,3,Pending,Customer Feedback,2025-01-07
CHNK00009108,FDBK00009108,PROJ000207,USR000195,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-12-21
CHNK00009109,FDBK00009109,PROJ000106,USR000101,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-04-30
CHNK00009110,FDBK00009110,PROJ000005,USR000227,1,Application freezes frequently.,3,Pending,Customer Feedback,2024-10-29
CHNK00009111,FDBK00009111,PROJ000027,USR000730,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-03-27
CHNK00009112,FDBK00009112,PROJ000075,USR000263,1,Support response is too slow.,5,Pending,Customer Feedback,2024-11-13
CHNK00009113,FDBK00009113,PROJ000107,USR000577,1,How do I archive projects?,5,Pending,Customer Feedback,2025-09-28
CHNK00009114,FDBK00009114,PROJ000229,USR000036,1,Add dark mode support.,4,Pending,Customer Feedback,2025-10-18
CHNK00009115,FDBK00009115,PROJ000088,USR000757,1,Great collaboration features.,3,Pending,Customer Feedback,2026-02-07
CHNK00009116,FDBK00009116,PROJ000090,USR000476,1,Reduce loading times.,3,Pending,Customer Feedback,2024-10-07
CHNK00009117,FDBK00009117,PROJ000185,USR000369,1,Is API access available?,4,Pending,Customer Feedback,2024-09-07
CHNK00009118,FDBK00009118,PROJ000182,USR000350,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-09-11
CHNK00009119,FDBK00009119,PROJ000036,USR000188,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-08-30
CHNK00009120,FDBK00009120,PROJ000085,USR000091,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-10-15
CHNK00009121,FDBK00009121,PROJ000249,USR000425,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-04-02
CHNK00009122,FDBK00009122,PROJ000177,USR000577,1,Very intuitive interface.,3,Pending,Customer Feedback,2025-05-21
CHNK00009123,FDBK00009123,PROJ000239,USR000546,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-04-29
CHNK00009124,FDBK00009124,PROJ000123,USR000361,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-04-09
CHNK00009125,FDBK00009125,PROJ000125,USR000274,1,Reduce loading times.,3,Pending,Customer Feedback,2025-04-10
CHNK00009126,FDBK00009126,PROJ000058,USR000145,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-05-13
CHNK00009127,FDBK00009127,PROJ000148,USR000374,1,Is API access available?,4,Pending,Customer Feedback,2025-01-05
CHNK00009128,FDBK00009128,PROJ000222,USR000228,1,Add dark mode support.,4,Pending,Customer Feedback,2024-12-13
CHNK00009129,FDBK00009129,PROJ000124,USR000062,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-11-17
CHNK00009130,FDBK00009130,PROJ000221,USR000698,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-12-28
CHNK00009131,FDBK00009131,PROJ000249,USR000107,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-04-21
CHNK00009132,FDBK00009132,PROJ000128,USR000029,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-08-09
CHNK00009133,FDBK00009133,PROJ000123,USR000765,1,Where can I export analytics?,5,Pending,Customer Feedback,2024-11-20
CHNK00009134,FDBK00009134,PROJ000161,USR000270,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-09-17
CHNK00009135,FDBK00009135,PROJ000058,USR000089,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-02-28
CHNK00009136,FDBK00009136,PROJ000010,USR000026,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-05-08
CHNK00009137,FDBK00009137,PROJ000126,USR000707,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2026-03-20
CHNK00009138,FDBK00009138,PROJ000065,USR000110,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-05-15
CHNK00009139,FDBK00009139,PROJ000020,USR000258,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-03-26
CHNK00009140,FDBK00009140,PROJ000068,USR000670,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-09-22
CHNK00009141,FDBK00009141,PROJ000085,USR000037,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-07-23
CHNK00009142,FDBK00009142,PROJ000093,USR000126,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-02-04
CHNK00009143,FDBK00009143,PROJ000047,USR000024,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-01-22
CHNK00009144,FDBK00009144,PROJ000227,USR000487,1,Optimize search experience.,3,Pending,Customer Feedback,2024-09-23
CHNK00009145,FDBK00009145,PROJ000207,USR000245,1,Reduce loading times.,3,Pending,Customer Feedback,2026-02-06
CHNK00009146,FDBK00009146,PROJ000089,USR000664,1,Support response is too slow.,5,Pending,Customer Feedback,2025-09-11
CHNK00009147,FDBK00009147,PROJ000036,USR000687,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-09-19
CHNK00009148,FDBK00009148,PROJ000236,USR000551,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-04-23
CHNK00009149,FDBK00009149,PROJ000062,USR000397,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-12-31
CHNK00009150,FDBK00009150,PROJ000206,USR000410,1,Great collaboration features.,3,Pending,Customer Feedback,2025-07-08
CHNK00009151,FDBK00009151,PROJ000203,USR000021,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-02-23
CHNK00009152,FDBK00009152,PROJ000111,USR000141,1,Support response is too slow.,5,Pending,Customer Feedback,2024-12-14
CHNK00009153,FDBK00009153,PROJ000213,USR000160,1,Provide export to PDF option.,5,Pending,Customer Feedback,2024-09-11
CHNK00009154,FDBK00009154,PROJ000023,USR000114,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-10-26
CHNK00009155,FDBK00009155,PROJ000196,USR000225,1,Great collaboration features.,3,Pending,Customer Feedback,2025-03-14
CHNK00009156,FDBK00009156,PROJ000201,USR000195,1,Search results are inaccurate.,4,Pending,Customer Feedback,2024-12-28
CHNK00009157,FDBK00009157,PROJ000098,USR000495,1,Great collaboration features.,3,Pending,Customer Feedback,2025-06-09
CHNK00009158,FDBK00009158,PROJ000120,USR000314,1,Optimize search experience.,3,Pending,Customer Feedback,2024-11-07
CHNK00009159,FDBK00009159,PROJ000082,USR000706,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-11-16
CHNK00009160,FDBK00009160,PROJ000087,USR000308,1,Great collaboration features.,3,Pending,Customer Feedback,2026-02-07
CHNK00009161,FDBK00009161,PROJ000206,USR000383,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-07-01
CHNK00009162,FDBK00009162,PROJ000206,USR000270,1,Is API access available?,4,Pending,Customer Feedback,2025-02-09
CHNK00009163,FDBK00009163,PROJ000119,USR000072,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-10-29
CHNK00009164,FDBK00009164,PROJ000141,USR000181,1,Optimize search experience.,3,Pending,Customer Feedback,2026-06-03
CHNK00009165,FDBK00009165,PROJ000198,USR000013,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2026-03-07
CHNK00009166,FDBK00009166,PROJ000123,USR000152,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2025-11-01
CHNK00009167,FDBK00009167,PROJ000140,USR000714,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-04-25
CHNK00009168,FDBK00009168,PROJ000084,USR000247,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-06-01
CHNK00009169,FDBK00009169,PROJ000187,USR000663,1,Fast and reliable platform.,4,Pending,Customer Feedback,2024-09-01
CHNK00009170,FDBK00009170,PROJ000009,USR000610,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2026-05-27
CHNK00009171,FDBK00009171,PROJ000005,USR000496,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-12-25
CHNK00009172,FDBK00009172,PROJ000126,USR000421,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-12-20
CHNK00009173,FDBK00009173,PROJ000246,USR000100,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2024-09-26
CHNK00009174,FDBK00009174,PROJ000104,USR000713,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-07-28
CHNK00009175,FDBK00009175,PROJ000148,USR000545,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-06-22
CHNK00009176,FDBK00009176,PROJ000136,USR000348,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-02-08
CHNK00009177,FDBK00009177,PROJ000001,USR000312,1,How do permissions work?,4,Pending,Customer Feedback,2024-10-03
CHNK00009178,FDBK00009178,PROJ000243,USR000779,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-06-23
CHNK00009179,FDBK00009179,PROJ000113,USR000433,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-04-02
CHNK00009180,FDBK00009180,PROJ000213,USR000754,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-05-06
CHNK00009181,FDBK00009181,PROJ000144,USR000097,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-04-16
CHNK00009182,FDBK00009182,PROJ000229,USR000539,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-12-06
CHNK00009183,FDBK00009183,PROJ000203,USR000182,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-01-30
CHNK00009184,FDBK00009184,PROJ000122,USR000689,1,Improve application performance.,3,Pending,Customer Feedback,2025-12-28
CHNK00009185,FDBK00009185,PROJ000120,USR000179,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-12-02
CHNK00009186,FDBK00009186,PROJ000053,USR000627,1,Improve application performance.,3,Pending,Customer Feedback,2026-05-20
CHNK00009187,FDBK00009187,PROJ000115,USR000535,1,Simplify navigation menus.,3,Pending,Customer Feedback,2026-06-04
CHNK00009188,FDBK00009188,PROJ000011,USR000786,1,How do permissions work?,4,Pending,Customer Feedback,2026-05-29
CHNK00009189,FDBK00009189,PROJ000085,USR000045,1,Great collaboration features.,3,Pending,Customer Feedback,2026-05-30
CHNK00009190,FDBK00009190,PROJ000134,USR000205,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-12-08
CHNK00009191,FDBK00009191,PROJ000133,USR000656,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-04-17
CHNK00009192,FDBK00009192,PROJ000050,USR000474,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-11-11
CHNK00009193,FDBK00009193,PROJ000012,USR000025,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2024-11-14
CHNK00009194,FDBK00009194,PROJ000220,USR000248,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2025-05-13
CHNK00009195,FDBK00009195,PROJ000246,USR000002,1,Application freezes frequently.,3,Pending,Customer Feedback,2024-10-30
CHNK00009196,FDBK00009196,PROJ000037,USR000703,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-04-20
CHNK00009197,FDBK00009197,PROJ000063,USR000773,1,How do I archive projects?,5,Pending,Customer Feedback,2026-07-08
CHNK00009198,FDBK00009198,PROJ000148,USR000695,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-05-11
CHNK00009199,FDBK00009199,PROJ000040,USR000524,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-01-06
CHNK00009200,FDBK00009200,PROJ000167,USR000346,1,Can I restore deleted tickets?,5,Pending,Customer Feedback,2024-12-23
CHNK00009201,FDBK00009201,PROJ000237,USR000135,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-11-17
CHNK00009202,FDBK00009202,PROJ000163,USR000097,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-04-02
CHNK00009203,FDBK00009203,PROJ000105,USR000296,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-10-06
CHNK00009204,FDBK00009204,PROJ000081,USR000546,1,Workflow is confusing.,3,Pending,Customer Feedback,2024-12-27
CHNK00009205,FDBK00009205,PROJ000011,USR000726,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-01-09
CHNK00009206,FDBK00009206,PROJ000010,USR000446,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-06-12
CHNK00009207,FDBK00009207,PROJ000143,USR000268,1,How do permissions work?,4,Pending,Customer Feedback,2025-10-28
CHNK00009208,FDBK00009208,PROJ000250,USR000487,1,Improve application performance.,3,Pending,Customer Feedback,2025-12-20
CHNK00009209,FDBK00009209,PROJ000071,USR000593,1,Optimize search experience.,3,Pending,Customer Feedback,2026-05-24
CHNK00009210,FDBK00009210,PROJ000100,USR000761,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-08-13
CHNK00009211,FDBK00009211,PROJ000238,USR000699,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-03-19
CHNK00009212,FDBK00009212,PROJ000033,USR000438,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-05-15
CHNK00009213,FDBK00009213,PROJ000206,USR000381,1,Support response is too slow.,5,Pending,Customer Feedback,2024-11-25
CHNK00009214,FDBK00009214,PROJ000164,USR000728,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2024-10-20
CHNK00009215,FDBK00009215,PROJ000074,USR000244,1,Add dark mode support.,4,Pending,Customer Feedback,2025-09-26
CHNK00009216,FDBK00009216,PROJ000135,USR000384,1,Reduce loading times.,3,Pending,Customer Feedback,2026-06-24
CHNK00009217,FDBK00009217,PROJ000062,USR000002,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-10-11
CHNK00009218,FDBK00009218,PROJ000035,USR000660,1,How do I archive projects?,5,Pending,Customer Feedback,2026-05-25
CHNK00009219,FDBK00009219,PROJ000235,USR000715,1,AI suggestions are extremely useful.,5,Pending,Customer Feedback,2026-01-25
CHNK00009220,FDBK00009220,PROJ000146,USR000003,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-07-09
CHNK00009221,FDBK00009221,PROJ000055,USR000495,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-05-18
CHNK00009222,FDBK00009222,PROJ000124,USR000711,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2025-08-28
CHNK00009223,FDBK00009223,PROJ000065,USR000624,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-05-23
CHNK00009224,FDBK00009224,PROJ000129,USR000243,1,Improve application performance.,3,Pending,Customer Feedback,2025-05-20
CHNK00009225,FDBK00009225,PROJ000193,USR000630,1,Enhance dashboard usability.,3,Pending,Customer Feedback,2024-10-09
CHNK00009226,FDBK00009226,PROJ000206,USR000363,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-12-16
CHNK00009227,FDBK00009227,PROJ000174,USR000552,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2024-10-26
CHNK00009228,FDBK00009228,PROJ000076,USR000016,1,Reduce loading times.,3,Pending,Customer Feedback,2024-07-25
CHNK00009229,FDBK00009229,PROJ000098,USR000208,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2025-08-16
CHNK00009230,FDBK00009230,PROJ000058,USR000630,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-05-18
CHNK00009231,FDBK00009231,PROJ000110,USR000117,1,Support multilingual interface.,3,Pending,Customer Feedback,2026-04-27
CHNK00009232,FDBK00009232,PROJ000082,USR000413,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-10-13
CHNK00009233,FDBK00009233,PROJ000043,USR000009,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-12-22
CHNK00009234,FDBK00009234,PROJ000115,USR000614,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2026-02-23
CHNK00009235,FDBK00009235,PROJ000200,USR000716,1,Is API access available?,4,Pending,Customer Feedback,2025-08-04
CHNK00009236,FDBK00009236,PROJ000215,USR000303,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2025-09-13
CHNK00009237,FDBK00009237,PROJ000031,USR000252,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-12-13
CHNK00009238,FDBK00009238,PROJ000048,USR000653,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-10-15
CHNK00009239,FDBK00009239,PROJ000233,USR000662,1,How do permissions work?,4,Pending,Customer Feedback,2025-12-17
CHNK00009240,FDBK00009240,PROJ000196,USR000126,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2026-07-07
CHNK00009241,FDBK00009241,PROJ000189,USR000139,1,Support multilingual interface.,3,Pending,Customer Feedback,2025-01-21
CHNK00009242,FDBK00009242,PROJ000108,USR000286,1,Provide export to PDF option.,5,Pending,Customer Feedback,2025-12-04
CHNK00009243,FDBK00009243,PROJ000140,USR000096,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-09-10
CHNK00009244,FDBK00009244,PROJ000095,USR000547,1,Enable custom dashboard widgets.,4,Pending,Customer Feedback,2024-10-28
CHNK00009245,FDBK00009245,PROJ000003,USR000535,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2025-02-18
CHNK00009246,FDBK00009246,PROJ000062,USR000206,1,Where can I export analytics?,5,Pending,Customer Feedback,2025-05-26
CHNK00009247,FDBK00009247,PROJ000187,USR000082,1,Workflow is confusing.,3,Pending,Customer Feedback,2026-06-17
CHNK00009248,FDBK00009248,PROJ000121,USR000742,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-05-12
CHNK00009249,FDBK00009249,PROJ000053,USR000068,1,Search results are inaccurate.,4,Pending,Customer Feedback,2025-11-02
CHNK00009250,FDBK00009250,PROJ000109,USR000090,1,Add dark mode support.,4,Pending,Customer Feedback,2025-09-14
CHNK00009251,FDBK00009251,PROJ000200,USR000772,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-12-21
CHNK00009252,FDBK00009252,PROJ000080,USR000352,1,Support response is too slow.,5,Pending,Customer Feedback,2026-07-08
CHNK00009253,FDBK00009253,PROJ000116,USR000477,1,Fast and reliable platform.,4,Pending,Customer Feedback,2025-05-03
CHNK00009254,FDBK00009254,PROJ000199,USR000214,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2026-01-19
CHNK00009255,FDBK00009255,PROJ000094,USR000692,1,Simplify navigation menus.,3,Pending,Customer Feedback,2025-03-03
CHNK00009256,FDBK00009256,PROJ000018,USR000187,1,Fast and reliable platform.,4,Pending,Customer Feedback,2026-06-22
CHNK00009257,FDBK00009257,PROJ000008,USR000594,1,How do I archive projects?,5,Pending,Customer Feedback,2025-09-14
CHNK00009258,FDBK00009258,PROJ000092,USR000106,1,How do I archive projects?,5,Pending,Customer Feedback,2025-10-06
CHNK00009259,FDBK00009259,PROJ000061,USR000676,1,Excellent dashboard experience.,3,Pending,Customer Feedback,2026-07-06
CHNK00009260,FDBK00009260,PROJ000001,USR000102,1,Provide export to PDF option.,5,Pending,Customer Feedback,2026-05-22
CHNK00009261,FDBK00009261,PROJ000231,USR000571,1,Integrate with Slack notifications.,4,Pending,Customer Feedback,2026-02-08
CHNK00009262,FDBK00009262,PROJ000230,USR000265,1,Reduce loading times.,3,Pending,Customer Feedback,2026-01-11
CHNK00009263,FDBK00009263,PROJ000187,USR000413,1,How do permissions work?,4,Pending,Customer Feedback,2024-11-04
CHNK00009264,FDBK00009264,PROJ000206,USR000755,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2026-06-15
CHNK00009265,FDBK00009265,PROJ000114,USR000599,1,Application freezes frequently.,3,Pending,Customer Feedback,2025-07-29
CHNK00009266,FDBK00009266,PROJ000230,USR000302,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-02-21
CHNK00009267,FDBK00009267,PROJ000194,USR000040,1,Very intuitive interface.,3,Pending,Customer Feedback,2026-07-01
CHNK00009268,FDBK00009268,PROJ000140,USR000376,1,Workflow is confusing.,3,Pending,Customer Feedback,2025-07-27
CHNK00009269,FDBK00009269,PROJ000104,USR000698,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-11-02
CHNK00009270,FDBK00009270,PROJ000173,USR000755,1,Dashboard takes too long to load.,6,Pending,Customer Feedback,2025-06-07
CHNK00009271,FDBK00009271,PROJ000132,USR000745,1,Notification emails are duplicated.,4,Pending,Customer Feedback,2024-09-20
CHNK00009272,FDBK00009272,PROJ000006,USR000314,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2024-07-27
CHNK00009273,FDBK00009273,PROJ000174,USR000285,1,Search results are inaccurate.,4,Pending,Customer Feedback,2026-05-12
CHNK00009274,FDBK00009274,PROJ000054,USR000545,1,Too many unnecessary notifications.,4,Pending,Customer Feedback,2025-08-15
CHNK00009275,FDBK00009275,PROJ000189,USR000185,1,How do I archive projects?,5,Pending,Customer Feedback,2025-04-26
CHNK00009276,FDBK00009276,PROJ000081,USR000438,1,Reports are difficult to understand.,5,Pending,Customer Feedback,2025-02-24
CHNK00009277,FDBK00009277,PROJ000090,USR000732,1,Support response is too slow.,5,Pending,Customer Feedback,2024-12-17
CHNK00009278,FDBK00009278,PROJ000094,USR000208,1,Application crashes while generating reports.,5,Pending,Customer Feedback,2024-11-08
CHNK00009279,FDBK00009279,PROJ000119,USR000328,1,How do I archive projects?,5,Pending,Customer Feedback,2025-07-31
CHNK00009280,FDBK00009280,PROJ000123,USR000714,1,Login page becomes unresponsive after timeout.,6,Pending,Customer Feedback,2025-05-27
